A,B,Ci,S_logic(x2_inv),S_buf,S_final,Co,VS_logic,VS_buf,VS_final,VCo
0,0,0,1.031585e-09,1.800000e+00,6.498987e-10,6.498987e-10
0,0,1,1.800000e+00,6.498987e-10,1.800000e+00,6.498987e-10
0,1,0,1.800000e+00,6.498987e-10,1.800000e+00,6.498987e-10
0,1,1,1.031585e-09,1.800000e+00,6.498987e-10,1.800000e+00
1,0,0,1.800000e+00,6.498987e-10,1.800000e+00,6.498987e-10
1,0,1,1.031585e-09,1.800000e+00,6.498987e-10,1.800000e+00
1,1,0,1.031585e-09,1.800000e+00,6.498987e-10,1.800000e+00
1,1,1,1.800000e+00,6.498987e-10,1.800000e+00,1.800000e+00
